vector,score,level
"(2, 5, 2, 2, 4)",2.48,3
"(4, 2, 2, 2, 5)",2.48,3
"(2, 5, 2, 4, 2)",2.48,3
"(5, 4, 2, 2, 2)",2.48,3
"(3, 3, 4, 1, 5)",2.48,3
"(3, 4, 5, 1, 3)",2.48,3
"(5, 3, 1, 4, 3)",2.48,3
"(3, 4, 5, 3, 1)",2.48,3
"(2, 5, 4, 2, 2)",2.48,3
"(5, 1, 4, 3, 3)",2.48,3
"(1, 4, 3, 3, 5)",2.48,3
"(3, 5, 1, 3, 4)",2.48,3
"(1, 4, 3, 5, 3)",2.48,3
"(5, 1, 3, 4, 3)",2.48,3
"(3, 1, 5, 4, 3)",2.48,3
"(3, 1, 5, 3, 4)",2.48,3
"(3, 1, 4, 5, 3)",2.48,3
"(3, 1, 4, 3, 5)",2.48,3
"(3, 1, 3, 5, 4)",2.48,3
"(3, 1, 3, 4, 5)",2.48,3
"(4, 1, 3, 3, 5)",2.48,3
"(4, 1, 3, 5, 3)",2.48,3
"(5, 4, 3, 3, 1)",2.48,3
"(4, 1, 5, 3, 3)",2.48,3
"(5, 1, 3, 3, 4)",2.48,3
"(5, 3, 1, 3, 4)",2.48,3
"(4, 3, 1, 3, 5)",2.48,3
"(4, 5, 2, 2, 2)",2.48,3
"(5, 2, 4, 2, 2)",2.48,3
"(2, 2, 2, 4, 5)",2.48,3
"(3, 4, 3, 5, 1)",2.48,3
"(2, 2, 2, 5, 4)",2.48,3
"(2, 2, 5, 4, 2)",2.48,3
"(3, 4, 3, 1, 5)",2.48,3
"(4, 5, 3, 1, 3)",2.48,3
"(5, 2, 2, 4, 2)",2.48,3
"(5, 2, 2, 2, 4)",2.48,3
"(2, 2, 4, 5, 2)",2.48,3
"(1, 3, 3, 4, 5)",2.48,3
"(2, 2, 4, 2, 5)",2.48,3
"(4, 5, 1, 3, 3)",2.48,3
"(3, 3, 5, 1, 4)",2.48,3
"(2, 2, 5, 2, 4)",2.48,3
"(1, 5, 3, 3, 4)",2.48,3
"(3, 3, 4, 5, 1)",2.48,3
"(1, 3, 3, 5, 4)",2.48,3
"(1, 5, 3, 4, 3)",2.48,3
"(4, 3, 1, 5, 3)",2.48,3
"(3, 3, 5, 4, 1)",2.48,3
"(2, 4, 2, 5, 2)",2.48,3
"(1, 5, 4, 3, 3)",2.48,3
"(2, 4, 2, 2, 5)",2.48,3
"(4, 5, 3, 3, 1)",2.48,3
"(5, 4, 1, 3, 3)",2.48,3
"(1, 3, 5, 3, 4)",2.48,3
"(4, 3, 3, 5, 1)",2.48,3
"(4, 3, 5, 1, 3)",2.48,3
"(4, 3, 5, 3, 1)",2.48,3
"(1, 3, 4, 5, 3)",2.48,3
"(1, 3, 4, 3, 5)",2.48,3
"(1, 3, 5, 4, 3)",2.48,3
"(5, 4, 3, 1, 3)",2.48,3
"(4, 3, 3, 1, 5)",2.48,4
"(3, 5, 3, 1, 4)",2.48,4
"(3, 5, 4, 3, 1)",2.48,4
"(3, 3, 1, 5, 4)",2.48,4
"(5, 3, 4, 3, 1)",2.48,4
"(5, 3, 4, 1, 3)",2.48,4
"(5, 3, 3, 4, 1)",2.48,4
"(3, 5, 3, 4, 1)",2.48,4
"(3, 3, 1, 4, 5)",2.48,4
"(3, 5, 4, 1, 3)",2.48,4
"(3, 5, 1, 4, 3)",2.48,4
"(5, 3, 3, 1, 4)",2.48,4
"(5, 2, 5, 1, 4)",2.5,4
"(1, 5, 2, 5, 4)",2.5,4
"(4, 2, 5, 5, 1)",2.5,4
"(5, 2, 1, 4, 5)",2.5,4
"(4, 2, 5, 1, 5)",2.5,4
"(4, 5, 2, 5, 1)",2.5,4
"(1, 5, 2, 4, 5)",2.5,4
"(1, 4, 2, 5, 5)",2.5,4
"(2, 5, 5, 4, 1)",2.5,4
"(5, 4, 1, 2, 5)",2.5,4
"(5, 1, 2, 4, 5)",2.5,4
"(1, 2, 5, 5, 4)",2.5,4
"(1, 2, 5, 4, 5)",2.5,4
"(5, 5, 4, 2, 1)",2.5,4
"(1, 4, 5, 5, 2)",2.5,4
"(5, 1, 2, 5, 4)",2.5,4
"(5, 2, 1, 5, 4)",2.5,4
"(5, 5, 2, 4, 1)",2.5,4
"(2, 5, 5, 1, 4)",2.5,4
"(2, 1, 5, 4, 5)",2.5,4
"(1, 5, 5, 4, 2)",2.5,4
"(5, 1, 4, 5, 2)",2.5,4
"(4, 2, 1, 5, 5)",2.5,4
"(1, 5, 5, 2, 4)",2.5,4
"(5, 5, 1, 4, 2)",2.5,4
"(2, 5, 4, 1, 5)",2.5,4
"(5, 4, 5, 1, 2)",2.5,4
"(5, 1, 5, 2, 4)",2.5,4
"(4, 1, 5, 5, 2)",2.5,4
"(2, 5, 1, 5, 4)",2.5,4
"(1, 5, 4, 5, 2)",2.5,4
"(4, 5, 5, 2, 1)",2.5,4
"(2, 5, 1, 4, 5)",2.5,4
"(5, 5, 2, 1, 4)",2.5,4
"(2, 4, 5, 5, 1)",2.5,4
"(4, 5, 5, 1, 2)",2.5,4
"(1, 5, 4, 2, 5)",2.5,4
"(4, 1, 5, 2, 5)",2.5,4
"(5, 1, 5, 4, 2)",2.5,4
"(2, 5, 4, 5, 1)",2.5,4
"(2, 4, 5, 1, 5)",2.5,4
"(5, 5, 1, 2, 4)",2.5,4
"(2, 1, 4, 5, 5)",2.5,4
"(2, 1, 5, 5, 4)",2.5,4
"(1, 4, 5, 2, 5)",2.5,4
"(4, 5, 2, 1, 5)",2.5,4
"(1, 2, 4, 5, 5)",2.5,4
"(5, 2, 4, 5, 1)",2.5,4
"(4, 5, 1, 5, 2)",2.5,4
"(5, 2, 5, 4, 1)",2.5,4
"(5, 4, 1, 5, 2)",2.5,4
"(5, 1, 4, 2, 5)",2.5,4
"(4, 1, 2, 5, 5)",2.5,4
"(5, 4, 2, 5, 1)",2.5,4
"(4, 5, 1, 2, 5)",2.5,4
"(5, 4, 5, 2, 1)",2.5,4
"(5, 5, 4, 1, 2)",2.5,4
"(2, 4, 1, 5, 5)",2.5,4
"(5, 2, 4, 1, 5)",2.5,4
"(5, 4, 2, 1, 5)",2.5,4
"(5, 2, 3, 3, 2)",2.51,4
"(3, 3, 2, 2, 5)",2.51,4
"(2, 5, 3, 2, 3)",2.51,4
"(5, 3, 2, 2, 3)",2.51,4
"(3, 2, 2, 5, 3)",2.51,4
"(2, 3, 3, 2, 5)",2.51,4
"(2, 3, 2, 3, 5)",2.51,4
"(3, 3, 2, 5, 2)",2.51,4
"(5, 3, 3, 2, 2)",2.51,4
"(3, 5, 2, 2, 3)",2.51,4
"(5, 3, 2, 3, 2)",2.51,4
"(3, 2, 3, 2, 5)",2.51,4
"(3, 2, 5, 3, 2)",2.51,4
"(2, 3, 2, 5, 3)",2.51,4
"(3, 2, 2, 3, 5)",2.51,4
"(2, 3, 3, 5, 2)",2.51,4
"(2, 5, 2, 3, 3)",2.51,4
"(3, 2, 5, 2, 3)",2.51,4
"(3, 5, 2, 3, 2)",2.51,4
"(3, 2, 3, 5, 2)",2.51,4
"(2, 5, 3, 3, 2)",2.51,4
"(3, 3, 5, 2, 2)",2.51,4
"(3, 5, 3, 2, 2)",2.51,4
"(5, 2, 3, 2, 3)",2.51,4
"(2, 3, 5, 2, 3)",2.51,4
"(2, 2, 3, 5, 3)",2.51,4
"(5, 2, 2, 3, 3)",2.51,4
"(2, 2, 5, 3, 3)",2.51,4
"(2, 3, 5, 3, 2)",2.51,4
"(2, 2, 3, 3, 5)",2.51,4
"(4, 3, 1, 4, 4)",2.55,4
"(2, 4, 3, 2, 4)",2.55,4
"(4, 2, 2, 4, 3)",2.55,4
"(4, 4, 1, 3, 4)",2.55,4
"(2, 4, 2, 3, 4)",2.55,4
"(3, 4, 4, 1, 4)",2.55,4
"(4, 4, 1, 4, 3)",2.55,4
"(4, 3, 2, 4, 2)",2.55,4
"(2, 2, 3, 4, 4)",2.55,4
"(3, 4, 4, 4, 1)",2.55,4
"(4, 4, 2, 3, 2)",2.55,4
"(4, 3, 2, 2, 4)",2.55,4
"(2, 4, 2, 4, 3)",2.55,4
"(4, 2, 2, 3, 4)",2.55,4
"(2, 2, 4, 3, 4)",2.55,4
"(2, 3, 2, 4, 4)",2.55,4
"(2, 3, 4, 2, 4)",2.55,4
"(4, 4, 4, 3, 1)",2.55,4
"(1, 3, 4, 4, 4)",2.55,4
"(4, 4, 3, 4, 1)",2.55,4
"(4, 3, 4, 4, 1)",2.55,4
"(3, 4, 4, 2, 2)",2.55,4
"(4, 2, 4, 2, 3)",2.55,4
"(2, 4, 4, 3, 2)",2.55,4
"(4, 3, 4, 2, 2)",2.55,4
"(4, 4, 3, 2, 2)",2.55,4
"(2, 4, 4, 2, 3)",2.55,4
"(4, 2, 3, 4, 2)",2.55,4
"(4, 3, 4, 1, 4)",2.55,4
"(2, 3, 4, 4, 2)",2.55,4
"(2, 4, 3, 4, 2)",2.55,4
"(4, 2, 3, 2, 4)",2.55,4
"(4, 4, 3, 1, 4)",2.55,4
"(4, 4, 4, 1, 3)",2.55,4
"(2, 2, 4, 4, 3)",2.55,4
"(4, 2, 4, 3, 2)",2.55,4
"(3, 4, 2, 4, 2)",2.55,4
"(4, 4, 2, 2, 3)",2.55,4
"(1, 4, 4, 3, 4)",2.55,4
"(3, 2, 2, 4, 4)",2.55,4
"(1, 4, 4, 4, 3)",2.55,4
"(3, 4, 1, 4, 4)",2.55,4
"(4, 1, 3, 4, 4)",2.55,4
"(3, 4, 2, 2, 4)",2.55,4
"(4, 1, 4, 4, 3)",2.55,4
"(3, 2, 4, 2, 4)",2.55,4
"(3, 1, 4, 4, 4)",2.55,4
"(1, 4, 3, 4, 4)",2.55,4
"(3, 2, 4, 4, 2)",2.55,4
"(4, 1, 4, 3, 4)",2.55,4
"(3, 3, 5, 1, 5)",2.6,4
"(1, 3, 5, 3, 5)",2.6,4
"(5, 2, 5, 2, 2)",2.6,4
"(5, 1, 5, 3, 3)",2.6,4
"(3, 1, 5, 5, 3)",2.6,4
"(5, 3, 3, 5, 1)",2.6,4
"(5, 5, 3, 1, 3)",2.6,4
"(3, 1, 3, 5, 5)",2.6,4
"(3, 1, 5, 3, 5)",2.6,4
"(5, 3, 5, 3, 1)",2.6,4
"(5, 5, 1, 3, 3)",2.6,4
"(1, 5, 3, 5, 3)",2.6,4
"(2, 2, 5, 2, 5)",2.6,4
"(5, 5, 3, 3, 1)",2.6,4
"(3, 3, 2, 3, 3)",2.6,4
"(1, 5, 3, 3, 5)",2.6,4
"(3, 3, 5, 5, 1)",2.6,4
"(3, 3, 3, 3, 2)",2.6,4
"(5, 2, 2, 2, 5)",2.6,4
"(2, 2, 5, 5, 2)",2.6,4
"(5, 3, 1, 5, 3)",2.6,4
"(1, 3, 3, 5, 5)",2.6,4
"(5, 3, 1, 3, 5)",2.6,4
"(5, 1, 3, 3, 5)",2.6,4
"(2, 5, 5, 2, 2)",2.6,4
"(2, 2, 2, 5, 5)",2.6,4
"(3, 5, 3, 1, 5)",2.6,4
"(5, 3, 5, 1, 3)",2.6,4
"(3, 3, 1, 5, 5)",2.6,4
"(5, 1, 3, 5, 3)",2.6,4
"(5, 2, 2, 5, 2)",2.6,4
"(3, 5, 1, 5, 3)",2.6,4
"(3, 5, 1, 3, 5)",2.6,4
"(2, 3, 3, 3, 3)",2.6,4
"(3, 5, 3, 5, 1)",2.6,4
"(2, 5, 2, 5, 2)",2.6,4
"(3, 5, 5, 1, 3)",2.6,4
"(1, 5, 5, 3, 3)",2.6,4
"(2, 5, 2, 2, 5)",2.6,4
"(5, 3, 3, 1, 5)",2.6,4
"(1, 3, 5, 5, 3)",2.6,4
"(3, 2, 3, 3, 3)",2.6,4
"(3, 5, 5, 3, 1)",2.6,4
"(3, 3, 3, 2, 3)",2.6,4
"(5, 5, 2, 2, 2)",2.6,4
"(1, 4, 4, 3, 5)",2.63,4
"(5, 1, 4, 3, 4)",2.63,4
"(2, 4, 2, 3, 5)",2.63,4
"(5, 3, 2, 4, 2)",2.63,4
"(4, 3, 2, 5, 2)",2.63,4
"(4, 4, 1, 5, 3)",2.63,4
"(4, 5, 1, 3, 4)",2.63,4
"(5, 3, 2, 2, 4)",2.63,4
"(2, 3, 2, 5, 4)",2.63,4
"(3, 2, 4, 2, 5)",2.63,4
"(5, 4, 1, 3, 4)",2.63,4
"(5, 4, 4, 1, 3)",2.63,4
"(3, 5, 1, 4, 4)",2.63,4
"(3, 5, 4, 2, 2)",2.63,4
"(4, 4, 1, 3, 5)",2.63,4
"(4, 5, 1, 4, 3)",2.63,4
"(5, 2, 3, 2, 4)",2.63,4
"(4, 3, 1, 4, 5)",2.63,4
"(2, 4, 3, 2, 5)",2.63,4
"(3, 4, 2, 2, 5)",2.63,4
"(1, 4, 5, 4, 3)",2.63,4
"(2, 2, 3, 4, 5)",2.63,4
"(2, 4, 2, 5, 3)",2.63,4
"(5, 2, 4, 2, 3)",2.63,4
"(5, 3, 4, 1, 4)",2.63,4
"(1, 4, 5, 3, 4)",2.63,4
"(4, 3, 2, 2, 5)",2.63,4
"(4, 3, 5, 1, 4)",2.63,4
"(2, 2, 3, 5, 4)",2.63,4
"(5, 4, 3, 4, 1)",2.63,4
"(5, 4, 2, 2, 3)",2.63,4
"(4, 3, 5, 2, 2)",2.63,4
"(2, 2, 5, 4, 3)",2.63,4
"(3, 5, 4, 1, 4)",2.63,4
"(1, 4, 4, 5, 3)",2.63,4
"(5, 4, 3, 1, 4)",2.63,4
"(4, 3, 4, 1, 5)",2.63,4
"(2, 3, 5, 2, 4)",2.63,4
"(5, 2, 2, 4, 3)",2.63,4
"(4, 3, 5, 4, 1)",2.63,4
"(4, 4, 5, 3, 1)",2.63,4
"(5, 4, 4, 3, 1)",2.63,4
"(3, 2, 2, 5, 4)",2.63,4
"(4, 4, 5, 1, 3)",2.63,4
"(3, 2, 4, 5, 2)",2.63,4
"(5, 3, 4, 2, 2)",2.63,4
"(3, 2, 2, 4, 5)",2.63,4
"(3, 1, 5, 4, 4)",2.63,4
"(2, 2, 5, 3, 4)",2.63,4
"(5, 2, 4, 3, 2)",2.63,4
"(5, 1, 3, 4, 4)",2.63,4
"(4, 4, 3, 1, 5)",2.63,4
"(1, 4, 3, 5, 4)",2.63,4
"(3, 1, 4, 4, 5)",2.63,4
"(2, 2, 4, 3, 5)",2.63,4
"(3, 4, 4, 1, 5)",2.63,4
"(3, 4, 1, 4, 5)",2.63,4
"(4, 4, 3, 5, 1)",2.63,4
"(2, 2, 4, 5, 3)",2.63,4
"(5, 4, 1, 4, 3)",2.63,4
"(3, 1, 4, 5, 4)",2.63,4
"(1, 4, 3, 4, 5)",2.63,4
"(5, 2, 3, 4, 2)",2.63,4
"(2, 3, 2, 4, 5)",2.63,4
"(2, 3, 4, 2, 5)",2.63,4
"(2, 3, 5, 4, 2)",2.63,4
"(3, 2, 5, 4, 2)",2.63,4
"(5, 2, 2, 3, 4)",2.63,4
"(4, 3, 4, 5, 1)",2.63,4
"(2, 3, 4, 5, 2)",2.63,4
"(4, 3, 1, 5, 4)",2.63,4
"(4, 5, 4, 3, 1)",2.63,4
"(4, 2, 5, 2, 3)",2.63,4
"(5, 4, 2, 3, 2)",2.63,4
"(3, 4, 4, 5, 1)",2.63,4
"(4, 5, 3, 2, 2)",2.63,4
"(2, 5, 4, 2, 3)",2.63,4
"(3, 5, 2, 4, 2)",2.63,4
"(4, 5, 3, 4, 1)",2.63,4
"(4, 2, 2, 5, 3)",2.63,4
"(5, 4, 3, 2, 2)",2.63,4
"(4, 1, 5, 4, 3)",2.63,4
"(1, 5, 4, 4, 3)",2.63,4
"(3, 4, 2, 5, 2)",2.63,4
"(1, 5, 3, 4, 4)",2.63,4
"(4, 5, 3, 1, 4)",2.63,4
"(3, 4, 5, 1, 4)",2.63,4
"(4, 1, 4, 5, 3)",2.63,4
"(2, 5, 4, 3, 2)",2.63,4
"(1, 3, 5, 4, 4)",2.63,4
"(4, 1, 5, 3, 4)",2.63,4
"(4, 2, 3, 2, 5)",2.63,4
"(4, 5, 4, 1, 3)",2.63,4
"(1, 5, 4, 3, 4)",2.63,4
"(2, 4, 5, 2, 3)",2.63,4
"(1, 3, 4, 5, 4)",2.63,4
"(4, 1, 3, 4, 5)",2.63,4
"(2, 4, 5, 3, 2)",2.63,4
"(3, 5, 2, 2, 4)",2.63,4
"(4, 2, 3, 5, 2)",2.63,4
"(1, 3, 4, 4, 5)",2.63,4
"(4, 2, 2, 3, 5)",2.63,4
"(3, 4, 5, 4, 1)",2.63,4
"(2, 5, 2, 3, 4)",2.63,4
"(2, 4, 3, 5, 2)",2.63,4
"(4, 2, 5, 3, 2)",2.63,4
"(5, 3, 4, 4, 1)",2.63,4
"(2, 5, 3, 4, 2)",2.63,4
"(3, 4, 1, 5, 4)",2.63,4
"(4, 5, 2, 3, 2)",2.63,4
"(2, 5, 2, 4, 3)",2.63,4
"(3, 5, 4, 4, 1)",2.63,4
"(3, 4, 5, 2, 2)",2.63,4
"(5, 1, 4, 4, 3)",2.63,4
"(2, 5, 3, 2, 4)",2.63,4
"(4, 5, 2, 2, 3)",2.63,4
"(3, 2, 5, 2, 4)",2.63,4
"(4, 1, 3, 5, 4)",2.63,4
"(4, 1, 4, 3, 5)",2.63,4
"(5, 3, 1, 4, 4)",2.63,4
"(5, 5, 2, 1, 5)",2.65,4
"(1, 2, 5, 5, 5)",2.65,4
"(5, 1, 5, 5, 2)",2.65,4
"(5, 5, 5, 2, 1)",2.65,4
"(5, 2, 5, 5, 1)",2.65,4
"(5, 5, 1, 2, 5)",2.65,4
"(5, 2, 5, 1, 5)",2.65,4
"(5, 1, 2, 5, 5)",2.65,4
"(5, 5, 5, 1, 2)",2.65,4
"(2, 5, 1, 5, 5)",2.65,4
"(1, 5, 5, 5, 2)",2.65,4
"(5, 5, 1, 5, 2)",2.65,4
"(5, 5, 2, 5, 1)",2.65,4
"(5, 2, 1, 5, 5)",2.65,4
"(5, 1, 5, 2, 5)",2.65,4
"(2, 1, 5, 5, 5)",2.65,4
"(2, 5, 5, 5, 1)",2.65,4
"(1, 5, 5, 2, 5)",2.65,4
"(1, 5, 2, 5, 5)",2.65,4
"(2, 5, 5, 1, 5)",2.65,4
"(3, 2, 3, 4, 3)",2.68,4
"(2, 3, 4, 3, 3)",2.68,4
"(3, 2, 3, 3, 4)",2.68,4
"(2, 3, 3, 3, 4)",2.68,4
"(3, 4, 2, 3, 3)",2.68,4
"(2, 3, 3, 4, 3)",2.68,4
"(3, 2, 4, 3, 3)",2.68,4
"(4, 2, 3, 3, 3)",2.68,4
"(3, 3, 4, 2, 3)",2.68,4
"(2, 4, 3, 3, 3)",2.68,4
"(3, 3, 3, 4, 2)",2.68,4
"(3, 4, 3, 2, 3)",2.68,4
"(4, 3, 3, 2, 3)",2.68,4
"(3, 4, 3, 3, 2)",2.68,4
"(3, 3, 2, 3, 4)",2.68,4
"(3, 3, 4, 3, 2)",2.68,4
"(4, 3, 3, 3, 2)",2.68,4
"(3, 3, 3, 2, 4)",2.68,4
"(4, 3, 2, 3, 3)",2.68,4
"(3, 3, 2, 4, 3)",2.68,4
"(4, 2, 4, 4, 2)",2.7,4
"(4, 4, 2, 4, 2)",2.7,4
"(4, 2, 2, 4, 4)",2.7,4
"(4, 4, 4, 2, 2)",2.7,4
"(2, 2, 4, 4, 4)",2.7,4
"(2, 4, 2, 4, 4)",2.7,4
"(4, 4, 2, 2, 4)",2.7,4
"(2, 4, 4, 4, 2)",2.7,4
"(4, 2, 4, 2, 4)",2.7,4
"(2, 4, 4, 2, 4)",2.7,4
"(4, 5, 5, 3, 1)",2.75,4
"(3, 5, 2, 5, 2)",2.75,4
"(4, 5, 1, 3, 5)",2.75,4
"(1, 5, 3, 5, 4)",2.75,4
"(3, 4, 1, 5, 5)",2.75,4
"(2, 2, 3, 5, 5)",2.75,4
"(1, 5, 5, 3, 4)",2.75,4
"(5, 5, 4, 1, 3)",2.75,4
"(5, 1, 4, 5, 3)",2.75,4
"(5, 3, 4, 5, 1)",2.75,4
"(3, 2, 5, 5, 2)",2.75,4
"(4, 5, 1, 5, 3)",2.75,4
"(1, 4, 5, 3, 5)",2.75,4
"(1, 4, 5, 5, 3)",2.75,4
"(1, 3, 5, 5, 4)",2.75,4
"(2, 3, 2, 5, 5)",2.75,4
"(1, 3, 5, 4, 5)",2.75,4
"(3, 5, 1, 5, 4)",2.75,4
"(2, 2, 5, 3, 5)",2.75,4
"(5, 1, 5, 4, 3)",2.75,4
"(5, 2, 2, 5, 3)",2.75,4
"(1, 3, 4, 5, 5)",2.75,4
"(4, 5, 5, 1, 3)",2.75,4
"(5, 1, 3, 5, 4)",2.75,4
"(5, 2, 3, 2, 5)",2.75,4
"(2, 2, 5, 5, 3)",2.75,4
"(5, 1, 3, 4, 5)",2.75,4
"(1, 5, 4, 3, 5)",2.75,4
"(1, 5, 3, 4, 5)",2.75,4
"(5, 2, 2, 3, 5)",2.75,4
"(4, 5, 3, 5, 1)",2.75,4
"(5, 4, 1, 5, 3)",2.75,4
"(5, 3, 5, 1, 4)",2.75,4
"(5, 2, 3, 5, 2)",2.75,4
"(3, 5, 2, 2, 5)",2.75,4
"(1, 5, 4, 5, 3)",2.75,4
"(5, 5, 4, 3, 1)",2.75,4
"(1, 4, 3, 5, 5)",2.75,4
"(5, 1, 5, 3, 4)",2.75,4
"(4, 5, 3, 1, 5)",2.75,4
"(1, 5, 5, 4, 3)",2.75,4
"(3, 5, 1, 4, 5)",2.75,4
"(3, 4, 5, 5, 1)",2.75,4
"(5, 4, 5, 3, 1)",2.75,4
"(2, 5, 5, 3, 2)",2.75,4
"(5, 2, 5, 2, 3)",2.75,4
"(5, 4, 1, 3, 5)",2.75,4
"(2, 5, 5, 2, 3)",2.75,4
"(5, 3, 5, 4, 1)",2.75,4
"(5, 5, 1, 3, 4)",2.75,4
"(2, 3, 5, 5, 2)",2.75,4
"(5, 4, 5, 1, 3)",2.75,4
"(2, 3, 5, 2, 5)",2.75,4
"(4, 1, 5, 3, 5)",2.75,4
"(5, 5, 3, 1, 4)",2.75,4
"(4, 1, 5, 5, 3)",2.75,4
"(3, 5, 5, 2, 2)",2.75,4
"(5, 5, 1, 4, 3)",2.75,4
"(2, 5, 3, 5, 2)",2.75,4
"(3, 4, 5, 1, 5)",2.75,4
"(2, 5, 3, 2, 5)",2.75,4
"(2, 5, 2, 5, 3)",2.75,4
"(3, 5, 5, 1, 4)",2.75,4
"(5, 3, 1, 4, 5)",2.75,4
"(4, 3, 5, 1, 5)",2.75,4
"(2, 5, 2, 3, 5)",2.75,4
"(4, 1, 3, 5, 5)",2.75,4
"(3, 2, 5, 2, 5)",2.75,4
"(5, 5, 3, 4, 1)",2.75,4
"(5, 1, 4, 3, 5)",2.75,4
"(3, 2, 2, 5, 5)",2.75,4
"(5, 3, 2, 2, 5)",2.75,4
"(3, 1, 5, 5, 4)",2.75,4
"(3, 1, 5, 4, 5)",2.75,4
"(4, 3, 1, 5, 5)",2.75,4
"(4, 3, 5, 5, 1)",2.75,4
"(5, 5, 2, 2, 3)",2.75,4
"(3, 1, 4, 5, 5)",2.75,4
"(5, 3, 4, 1, 5)",2.75,4
"(5, 3, 1, 5, 4)",2.75,4
"(5, 5, 2, 3, 2)",2.75,4
"(5, 2, 5, 3, 2)",2.75,4
"(5, 4, 3, 5, 1)",2.75,4
"(3, 5, 4, 5, 1)",2.75,4
"(3, 5, 4, 1, 5)",2.75,4
"(5, 5, 3, 2, 2)",2.75,4
"(5, 3, 5, 2, 2)",2.75,4
"(5, 3, 2, 5, 2)",2.75,4
"(3, 5, 5, 4, 1)",2.75,4
"(5, 4, 3, 1, 5)",2.75,4
"(5, 3, 3, 2, 3)",2.76,4
"(3, 3, 5, 3, 2)",2.76,4
"(3, 3, 5, 2, 3)",2.76,4
"(3, 5, 2, 3, 3)",2.76,4
"(3, 5, 3, 2, 3)",2.76,4
"(3, 5, 3, 3, 2)",2.76,4
"(5, 2, 3, 3, 3)",2.76,4
"(2, 3, 5, 3, 3)",2.76,4
"(2, 3, 3, 5, 3)",2.76,4
"(2, 3, 3, 3, 5)",2.76,4
"(3, 3, 2, 5, 3)",2.76,4
"(3, 3, 2, 3, 5)",2.76,4
"(3, 3, 3, 5, 2)",2.76,4
"(3, 2, 5, 3, 3)",2.76,4
"(3, 2, 3, 5, 3)",2.76,4
"(3, 3, 3, 2, 5)",2.76,4
"(2, 5, 3, 3, 3)",2.76,4
"(5, 3, 3, 3, 2)",2.76,4
"(5, 3, 2, 3, 3)",2.76,4
"(3, 2, 3, 3, 5)",2.76,4
"(4, 2, 4, 5, 2)",2.7800000000000002,4
"(2, 4, 4, 5, 2)",2.7800000000000002,4
"(5, 4, 2, 4, 2)",2.7800000000000002,4
"(4, 2, 5, 2, 4)",2.7800000000000002,4
"(4, 5, 2, 4, 2)",2.7800000000000002,4
"(2, 2, 4, 5, 4)",2.7800000000000002,4
"(5, 4, 4, 2, 2)",2.7800000000000002,4
"(2, 4, 4, 2, 5)",2.7800000000000002,4
"(2, 2, 4, 4, 5)",2.7800000000000002,4
"(4, 2, 5, 4, 2)",2.7800000000000002,4
"(4, 5, 2, 2, 4)",2.7800000000000002,4
"(4, 4, 2, 2, 5)",2.7800000000000002,4
"(4, 2, 2, 4, 5)",2.7800000000000002,4
"(4, 2, 4, 2, 5)",2.7800000000000002,4
"(4, 4, 2, 5, 2)",2.7800000000000002,4
"(5, 2, 4, 2, 4)",2.7800000000000002,4
"(5, 2, 4, 4, 2)",2.7800000000000002,4
"(5, 4, 2, 2, 4)",2.7800000000000002,4
"(2, 5, 4, 4, 2)",2.7800000000000002,4
"(2, 5, 2, 4, 4)",2.7800000000000002,4
"(2, 4, 2, 5, 4)",2.7800000000000002,4
"(4, 2, 2, 5, 4)",2.7800000000000002,4
"(2, 2, 5, 4, 4)",2.7800000000000002,4
"(2, 5, 4, 2, 4)",2.7800000000000002,4
"(2, 4, 2, 4, 5)",2.7800000000000002,4
"(2, 4, 5, 2, 4)",2.7800000000000002,4
"(4, 5, 4, 2, 2)",2.7800000000000002,4
"(5, 2, 2, 4, 4)",2.7800000000000002,4
"(4, 4, 5, 2, 2)",2.7800000000000002,4
"(2, 4, 5, 4, 2)",2.7800000000000002,4
"(3, 2, 4, 3, 4)",2.8,4
"(3, 2, 3, 4, 4)",2.8,4
"(3, 3, 4, 4, 2)",2.8,4
"(2, 4, 3, 3, 4)",2.8,4
"(2, 4, 3, 4, 3)",2.8,4
"(1, 4, 4, 4, 4)",2.8,4
"(4, 2, 3, 3, 4)",2.8,4
"(3, 3, 4, 2, 4)",2.8,4
"(4, 1, 4, 4, 4)",2.8,4
"(2, 4, 4, 3, 3)",2.8,4
"(4, 2, 4, 3, 3)",2.8,4
"(3, 4, 2, 3, 4)",2.8,4
"(4, 2, 3, 4, 3)",2.8,4
"(3, 3, 2, 4, 4)",2.8,4
"(3, 4, 2, 4, 3)",2.8,4
"(3, 2, 4, 4, 3)",2.8,4
"(3, 4, 4, 2, 3)",2.8,4
"(4, 3, 3, 2, 4)",2.8,4
"(4, 4, 1, 4, 4)",2.8,4
"(4, 4, 3, 3, 2)",2.8,4
"(2, 3, 3, 4, 4)",2.8,4
"(4, 4, 3, 2, 3)",2.8,4
"(2, 3, 4, 3, 4)",2.8,4
"(3, 4, 3, 4, 2)",2.8,4
"(2, 3, 4, 4, 3)",2.8,4
"(3, 4, 4, 3, 2)",2.8,4
"(3, 4, 3, 2, 4)",2.8,4
"(4, 3, 4, 3, 2)",2.8,4
"(4, 4, 2, 3, 3)",2.8,4
"(4, 4, 4, 1, 4)",2.8,4
"(4, 3, 4, 2, 3)",2.8,4
"(4, 4, 4, 4, 1)",2.8,4
